,review_id,app_id,review_text,label
111,137266530,986130,"This one is a gem. No doubt about it. The amount of freedom is grand. I find myself wandering exploring, when i should look for clues. I think of games like Under a killing moon, movies like blade runner. The vibe of the game is really great. Good Job Devs.",1
112,137266380,986130,"This game is very immersive and there are so many things to interact with. I love how your trying to peace together clues and events and trying to make sense of it all. Does require you to have some organizational skills when putting together your evidence and making sense of what is going on. This game also has a lot of stealth mechanics and corporation intrigue . Game is deep as you want it to be. I have no doubt this game is on its way to earning high praise in the gaming industry.

The game does have some bugs though.",1
113,137266044,986130,"Right now - I wouldn't recommend this. Performance isn't great (I run a 3070) and solving the crime is actually quite linear. Also it has the politically motivated and unscientific ""non-binaroid"" option for gender which is kind of ironic given you play a detective who solves mysteries...one really shouldn't be a detective if one doesn't understand basic biology...",0
114,137265951,986130,"awesome game really unique never done before.

Bad performance though.

Still worth it imo - really great execution of a fresh new idea",1
115,137265934,986130,"Shadows of Doubt is a game I could only dream of, except ColePowered Games has made it a reality and it's absolutely incredible.",1
116,137267089,1185780,"I really enjoy playing the game. It is EA so i was expecting bugs but most of them can be resolved by restarting the game. 
I have played the demo before buying the game, so i knew what to expect. 
I'm looking for forward for any updates to the game.",1
117,137265912,1432380,"I gotta start by saying I never liked this kind of settings in games, regardless of the genre. However, this game is the first of its kind that I really like! Progression system, combat, boss fight, levels, are all well paced and feel rewarding. Mobs are somewhat demanding and will get you if you're not used to this kind of combat in FPS games, however they do get your blood pumping with excitement when they start rushing you, and the first time you get killed, the only thing you may dislike is the forgiving save system - If you're looking for a challenge that is. 
I've enjoyed it a lot, being a cool game I can play to have fun and not get mad when I run out of talent.
Props to the developer! 

I'd really like to this this game further improved, with an expansion pack perhaps - Anything that's gonna bring more is gonna be welcome!",1
118,137266059,909320,"Too many weird glitches and bugs, and there's very little to explain the game mechanics. Too many times, I'm left wondering if an issue is game bug/glitch, or just some weird/intentional limitation/mechanic.",0
119,137265772,506480,This is a MASTERPIECE in the MAKING......The Depth is INSANE.....IM Stoked.. Time to Toke.,1
120,137267257,2381340,A short free fun game with striking and unique visuals. I got stuck at the coathanger section but had an overall fun experience. I recommend trying this game for anyone who likes unique games.,1
121,137267196,782250,"They got a waifu for everyone. Along with a lot of side waifus. Tis a waifu bonanza. Except for one, there is one trap. :V",1
122,137269217,1669980,只能说。。。。。棒透了！！！,1
123,137268348,1669980,What is this feeling i keep getting in my chest when i play this game? Are there any qualified medical professionals available?,1
124,137267611,1669980,"Cute game. 

They MASSIVELY dropped the ball on the endings though. 
If steam had a good rating system that alone would make me drop this from a 9/10 to a 6/10.

At the end you need to chose from one of  5 categories without knowing whats in them without being able to go back after picking one and then you are presented with a bunch of random text that doesn't really correlate with the respective job.
Now that already sounds annoying but the best part about it is that you don't actually get to choose at all!
Every random text blurb has like 5 different jobs associated with it and which one you get is determined by EIGHTEEN different skills/numbers. 
Have too much of one skill? Tough luck you are locked out of that ending forever.
[u]This system is completely unusable without a guide. [/u]
Going 100% without a guide would take easily hundreds of hours that's like asking a blind man to sort marbles by color you are just stumbling through the dark.

This completely ruined the game for me. 
I was ready to do a few runs for all the endings but with this system it would just be me micromanaging 18 numbers comparing it with the guide spreadsheet and spamming through the entire games dialogue (no skip function) just so I can get the ""Slightly worse knight than the other ending""-ending.

I have no idea why they went out of their way to make the ending system a black box full of knifes this is actively malicious in how bad it is.
PLEASE JUST GIVE ME A LIST OF ALL THE JOBS AVAILABLE

Because of how the game locks you out of endings if you are too good for them you need to basically do 58 playthroughs for every single ending.
So if you want to 100% this just play something else cause this doesn't respect your time at all.",1
